,0
-3.134334,0.0003217348409213645
-3.090673987878788,0.000423110434602294
-3.047013975757576,0.0005224524021152372
-3.0033539636363638,0.0006572593038257077
-2.9596939515151517,0.0008437491279978288
-2.916033939393939,0.0010901808571846302
-2.872373927272727,0.0014582205293983414
-2.828713915151515,0.0020392283003189677
-2.785053903030303,0.0028696940370810014
-2.741393890909091,0.0039299775629386136
-2.697733878787879,0.005181640054411486
-2.654073866666667,0.006626816832001914
-2.6104138545454543,0.008372482790566241
-2.5667538424242426,0.010533342797329898
-2.52309383030303,0.013071662894986529
-2.479433818181818,0.015792478953031222
-2.435773806060606,0.018551443892959478
-2.392113793939394,0.021697822459871403
-2.348453781818182,0.026195525858286314
-2.3047937696969694,0.032623333533817175
-2.2611337575757577,0.0402603176945695
-2.2174737454545452,0.04799182550386685
-2.173813733333333,0.05559902185627815
-2.130153721212121,0.06373282168024698
-2.086493709090909,0.07347174991713717
-2.042833696969697,0.08593950029412765
-1.999173684848485,0.10174398306220371
-1.9555136727272726,0.12058556839925355
-1.9118536606060605,0.14106577349718424
-1.8681936484848485,0.1614356853887885
-1.8245336363636362,0.18157620295461338
-1.7808736242424241,0.20319521262820434
-1.737213612121212,0.22719580147074617
-1.6935536,0.2525540233972069
-1.649893587878788,0.2781659670907475
-1.6062335757575756,0.30408684163410704
-1.5625735636363636,0.331242921830678
-1.5189135515151515,0.36087470834297647
-1.4752535393939392,0.39298640045125754
-1.4315935272727272,0.42537114694166966
-1.387933515151515,0.4565097114153736
-1.344273503030303,0.48824485628216285
-1.300613490909091,0.5221414718991586
-1.2569534787878787,0.5548533438114626
-1.2132934666666666,0.5811228942734995
-1.1696334545454545,0.600373581775629
-1.1259734424242422,0.6170893272119512
-1.0823134303030302,0.6357971804078054
-1.0386534181818181,0.6569935231623266
-0.994993406060606,0.6764596529725665
-0.951333393939394,0.6899381182925365
-0.9076733818181819,0.6989665827077141
-0.8640133696969698,0.7078826107692953
-0.8203533575757573,0.7158439178541315
-0.7766933454545453,0.717556270603357
-0.7330333333333332,0.7103782794647358
-0.6893733212121211,0.6960938665075687
-0.6457133090909091,0.6775257605481316
-0.602053296969697,0.6557175738345088
-0.5583932848484849,0.6300394792861278
-0.5147332727272724,0.600530131639571
-0.47107326060606036,0.5686866412020075
-0.4274132484848483,0.5356130553703634
-0.38375323636363623,0.5016453672030475
-0.34009322424242416,0.4680044118549748
-0.2964332121212121,0.4359787588302284
-0.25277320000000003,0.40436148295053126
-0.20911318787878796,0.3708305873351136
-0.1654531757575759,0.33529789110837754
-0.12179316363636339,0.2989084397039753
-0.07813315151515132,0.26191812709065504
-0.034473139393939256,0.22532597092949025
0.00918687272727281,0.1917539073751477
0.052846884848484876,0.16294037909119932
0.09650689696969694,0.1385786204419684
0.140166909090909,0.11772255815502095
0.18382692121212152,0.09995382437127245
0.22748693333333359,0.08530899262969607
0.27114694545454565,0.07339161347308026
0.3148069575757577,0.06300033122786855
0.3584669696969698,0.05299406772543375
0.40212698181818185,0.04327211586444164
0.4457869939393939,0.03463455315880319
0.489447006060606,0.027718734808455166
0.533107018181818,0.02232899216785766
0.5767670303030306,0.017772099819958483
0.6204270424242426,0.013644877221308064
0.6640870545454547,0.010142900523766332
0.7077470666666668,0.007544828086941063
0.7514070787878788,0.005722436505608523
0.7950670909090909,0.004310721015194426
0.838727103030303,0.0030983265993569367
0.8823871151515155,0.0021152296904414255
0.9260471272727271,0.0014315199405315658
0.9697071393939396,0.001031579795476397
1.0133671515151512,0.0008751342898159008
1.0570271636363637,0.0009014310224862874
1.1006871757575762,0.0009656123687521963
1.1443471878787879,0.0009071462090710367
1.1880072,0.0006866838412868457
