,Median,5perc,95perc
1750,0.0,0.0,0.0
1751,-0.0017915655000000001,-0.0056509003,0.0012870872999999998
1752,-0.003583132,-0.0113018025,0.0025741743999999995
1753,-0.0053746975,-0.016952699,0.003861262599999999
1754,-0.0070662634999999994,-0.0225035955,0.005248349799999999
1755,-0.0088578295,-0.0281545015,0.006535436999999999
1756,-0.010649394999999999,-0.033805398,0.007822525599999998
1757,-0.0124409605,-0.039456304,0.009109609949999998
1758,-0.01423252575,-0.0451072005,0.010396699049999998
1759,-0.01602409,-0.050758097,0.011683788649999999
1760,-0.017715655,-0.056309003,0.013070872999999997
1761,-0.01950722,-0.0619598995,0.014357962099999998
1762,-0.021298789999999998,-0.067610796,0.015645046449999995
1763,-0.023090355,-0.073261702,0.016932135549999998
1764,-0.024881925,-0.07891259849999999,0.018219225124999995
1765,-0.02667349,-0.08456349500000002,0.019506307999999997
1766,-0.028365055,-0.09011440100000001,0.020893398999999997
1767,-0.03015662,-0.09576530124999999,0.022180489999999997
1768,-0.031948185000000004,-0.10141620925,0.0234675715
1769,-0.03373975,-0.10706711,0.024754662499999996
1770,-0.035531320000000005,-0.112718025,0.026041743999999995
1771,-0.037322885,-0.11836893,0.027328834999999992
1772,-0.039014450000000006,-0.123919835,0.028715925999999996
1773,-0.040806015,-0.12957074500000001,0.03000300749999999
1774,-0.04259758,-0.135221555,0.031290098499999995
1775,-0.044389145,-0.14087246,0.03257717999999999
1776,-0.04618071,-0.14652336500000002,0.03386427099999999
1777,-0.047972275,-0.15217427,0.03515136199999999
1778,-0.049663845,-0.15772518,0.03653844349999999
1779,-0.05145541,-0.163376085,0.037825534999999987
1780,-0.053246975,-0.16902699000000002,0.03911262599999999
1781,-0.05503854,-0.174677895,0.04039970749999999
1782,-0.056830105,-0.1803288,0.0416867985
1783,-0.05862167,-0.18597971000000002,0.04297387999999999
1784,-0.060313235,-0.191530615,0.044360970999999985
1785,-0.062104805,-0.19718152,0.04564806199999999
1786,-0.06389637000000001,-0.20283242499999998,0.04693514349999999
1787,-0.065687935,-0.20848332999999997,0.04822223449999999
1788,-0.0674795,-0.21413423999999998,0.04950932549999999
1789,-0.06927106499999999,-0.219785145,0.05079640699999999
1790,-0.070962635,-0.225335955,0.05218349799999999
1791,-0.07275419999999999,-0.23098686000000002,0.05347057949999999
1792,-0.074545765,-0.236637765,0.05475767049999999
1793,-0.0763373175,-0.242288675,0.056044761499999984
1794,-0.0781289,-0.24793957999999996,0.05733184299999998
1795,-0.0799204825,-0.253590485,0.058618933999999984
1796,-0.08161204,-0.25914139,0.06000601549999999
1797,-0.08340359750000001,-0.264792295,0.061293106499999986
1798,-0.085195155,-0.270443205,0.06258019749999999
1799,-0.08698671250000001,-0.27609411,0.06386727899999999
1800,-0.08877829500000001,-0.281745015,0.06515436999999998
1801,-0.090569855,-0.28739591999999997,0.06644146099999998
1802,-0.0922614125,-0.292946825,0.06782854249999998
1803,-0.09405297000000001,-0.29859773500000003,0.06911564675
1804,-0.0958445525,-0.30424864,0.07040273749999998
1805,-0.097636135,-0.30989944999999997,0.07168978799999998
1806,-0.0994276925,-0.315550355,0.07297688349999998
1807,-0.10121925000000001,-0.32120126,0.07426397424999999
1808,-0.10301081,-0.32685217,0.07555106974999999
1809,-0.10470239249999999,-0.33240307500000005,0.07693816049999998
1810,-0.10649395,-0.33805398000000003,0.07822525599999999
1811,-0.10828550749999999,-0.34370488499999996,0.07951235149999998
1812,-0.110077065,-0.34935579,0.08079939474999999
1813,-0.1118686475,-0.3550067,0.08208649024999998
1814,-0.11366023,-0.360657605,0.08337358824999998
1815,-0.1153517875,-0.36620851000000004,0.08476067899999998
1816,-0.1171433475,-0.37185941499999997,0.0860477745
1817,-0.11893490749999999,-0.37751032,0.08733486524999998
1818,-0.120726465,-0.38316122999999996,0.08862196074999998
1819,-0.1225180475,-0.38881213499999995,0.08990900874999998
1820,-0.12430960499999999,-0.39446304,0.09119609949999999
1821,-0.12600116249999999,-0.40001384999999995,0.09258319499999998
1822,-0.12779272,-0.405664755,0.0938702905
1823,-0.12958432749999999,-0.411315665,0.09515738124999998
1824,-0.1313758875,-0.41696657,0.09644447924999998
1825,-0.133167445,-0.422617475,0.09773156999999999
1826,-0.1349590025,-0.42826837999999995,0.09901866549999998
1827,-0.13665056,-0.43381929,0.10040571349999998
1828,-0.13844214249999998,-0.43947019499999995,0.10169280424999998
1829,-0.14023370000000002,-0.4451211,0.10297989974999999
1830,-0.1420252575,-0.450772005,0.10426699049999998
1831,-0.143816815,-0.45642291,0.10555408599999998
1832,-0.1456084,-0.46207382,0.10684118149999998
1833,-0.14729998249999998,-0.467624725,0.10822827224999998
1834,-0.14909154,-0.47327563000000006,0.10951532274999999
1835,-0.1508831,-0.478926535,0.11080241824999999
1836,-0.15267465,-0.48457743999999997,0.11208950899999998
1837,-0.15446625,-0.490228255,0.11337660474999998
1838,-0.1562578,-0.49587916000000004,0.11466369549999998
1839,-0.15794935,-0.501430065,0.11605079099999996
1840,-0.15974090000000002,-0.50708097,0.11733788649999997
1841,-0.16153245,-0.512731875,0.11862492974999998
1842,-0.1633241,-0.518382785,0.11991202524999998
1843,-0.16511565,-0.52403369,0.12119912074999997
1844,-0.1669072,-0.529684595,0.12248621399999998
1845,-0.16859875000000002,-0.5352355,0.12387330949999996
1846,-0.1703903,-0.540886405,0.12516040024999994
1847,-0.1721819,-0.546537315,0.12644749574999997
1848,-0.17397345,-0.55218822,0.12773454374999998
1849,-0.175765,-0.557839125,0.12902163449999998
