,Median,5perc,95perc
1750,0.0,0.0,0.0
1751,-0.000229014025,-0.0003436286575,-0.00011484620800000012
1752,-0.0004580281,-0.0006872573175,-0.0002296924800000003
1753,-0.0006870421250000001,-0.00103088617,-0.00034453867250000043
1754,-0.0009160560250000001,-0.0013745147275,-0.0004593848650000006
1755,-0.0011450701,-0.001718143285,-0.0005742311050000007
1756,-0.001374084175,-0.0020617718499999996,-0.0006890773450000009
1757,-0.0016030982500000002,-0.002405400425,-0.0008039235400000009
1758,-0.00183211225,-0.002749028975,-0.000918769577500001
1759,-0.00206112625,-0.0030926580249999998,-0.0010336160650000013
1760,-0.00229014025,-0.003436286575,-0.0011484620800000012
1761,-0.00251915425,-0.00377991515,-0.0012633085900000014
1762,-0.00274816825,-0.004123543699999999,-0.0013781546050000016
1763,-0.00297718225,-0.004467172275,-0.0014930010675000018
1764,-0.00320619675,-0.004810800825,-0.0016078471300000018
1765,-0.0034352105,-0.00515442985,-0.001722693117500002
1766,-0.0036642247500000003,-0.005498058425,-0.0018375395500000024
1767,-0.00389323875,-0.005841687,-0.0019523855000000022
1768,-0.0041222527499999995,-0.006185315549999999,-0.0020672319500000024
1769,-0.00435126675,-0.0065289441,-0.0021820783750000025
1770,-0.004580281,-0.0068725731750000005,-0.002296924800000003
1771,-0.00480929475,-0.0072161994499999995,-0.0024117707750000027
1772,-0.0050383087500000005,-0.007559832250000001,-0.0025266167000000026
1773,-0.00526732275,-0.0079034603,-0.002641463150000003
1774,-0.00549633675,-0.008247088375,-0.0027563091000000033
1775,-0.005725351,-0.008590716424999999,-0.0028711555250000033
1776,-0.00595436525,-0.008934344475,-0.0029860014750000036
1777,-0.006183379,-0.00927797255,-0.0031008484000000034
1778,-0.006412393,-0.0096216006,-0.0032156943500000036
1779,-0.006641407,-0.0099652289,-0.0033305403000000035
1780,-0.00687042125,-0.0103088617,-0.0034453867250000035
1781,-0.00709943375,-0.010652489775,-0.0035602326750000042
1782,-0.00732844775,-0.010996117824999999,-0.0036750791250000046
1783,-0.00755746175,-0.011339745875,-0.0037899250500000045
1784,-0.007786475750000001,-0.011683373924999999,-0.003904771975000005
1785,-0.00801548975,-0.012027002,-0.004019617925000005
1786,-0.00824450425,-0.01237063005,-0.004134463875000004
1787,-0.008473518250000001,-0.01271425835,-0.004249310325000005
1788,-0.00870253225,-0.013057886425,-0.004364156275000005
1789,-0.00893154625,-0.013401519225,-0.004479002700000004
1790,-0.00916056025,-0.013745147275,-0.004593848650000005
1791,-0.0093895745,-0.014088775324999999,-0.004708695100000005
1792,-0.009618588499999999,-0.0144324034,-0.004823541500000006
1793,-0.0098476025,-0.014776031450000001,-0.004938387475000005
1794,-0.0100766165,-0.0151196595,-0.005053233900000006
1795,-0.0103056305,-0.015463287824999998,-0.005168079850000006
1796,-0.01053464475,-0.015806915875,-0.005282926300000006
1797,-0.010763659,-0.016150548674999998,-0.005397772250000006
1798,-0.010992673,-0.016494176725,-0.005512618675000006
1799,-0.011221687,-0.016837804799999998,-0.0056274651000000064
1800,-0.0114555045,-0.017188643349999998,-0.0057447205500000065
1801,-0.01169382825,-0.017546238999999998,-0.005864235450000007
1802,-0.011932152,-0.017903835,-0.0059837498750000065
1803,-0.01217047575,-0.018261436,-0.0061032647750000075
1804,-0.012408799750000001,-0.0186190275,-0.006222779700000007
1805,-0.01264712325,-0.0189766285,-0.006342294600000007
1806,-0.01288544725,-0.01933422475,-0.006461808575000007
1807,-0.013123771,-0.0196918205,-0.006581323475000008
1808,-0.01336209475,-0.020049421499999998,-0.006700838400000008
1809,-0.013600418750000001,-0.020407012999999998,-0.006820353300000008
1810,-0.013838742250000001,-0.020764613999999997,-0.006939867725000008
1811,-0.014077066249999999,-0.021122210000000002,-0.007059381775000008
1812,-0.014315387499999999,-0.02147980625,-0.007178895600000008
1813,-0.01455371125,-0.02183740725,-0.007298414450000008
1814,-0.014792035250000002,-0.022195003249999998,-0.007417927800000008
1815,-0.015030359,-0.02255259925,-0.007537441875000009
1816,-0.015353707749999999,-0.02303777575,-0.007699595875000009
1817,-0.0157238345,-0.02359313775,-0.00788520762500001
1818,-0.016093961,-0.024148504249999998,-0.00807081910000001
1819,-0.016464085,-0.024703865999999998,-0.00825643060000001
1820,-0.016834211499999998,-0.02525922775,-0.008442037575000009
1821,-0.017204338,-0.0258145895,-0.008627649075000009
1822,-0.017574464999999997,-0.026369956,-0.00881326080000001
1823,-0.0179445925,-0.026925313,-0.008998872300000009
1824,-0.01831949,-0.027487844499999997,-0.00918687827500001
1825,-0.0187266275,-0.0280987415,-0.00939105225000001
1826,-0.0191337675,-0.0287096385,-0.00959522195000001
1827,-0.0195409075,-0.029320540249999996,-0.009799395925000013
1828,-0.0199480425,-0.029931437249999998,-0.010003570125000012
1829,-0.0203551825,-0.03054233425,-0.010207739350000012
1830,-0.0207623225,-0.031153235749999997,-0.01041191380000001
1831,-0.0211694575,-0.031764133,-0.010616083025000013
1832,-0.0216108575,-0.03242644475,-0.010837439700000012
1833,-0.0221065075,-0.03317014225,-0.011085995600000013
1834,-0.0226021525,-0.03391384925,-0.011334551500000014
1835,-0.0230978,-0.034657551749999994,-0.011583112150000014
1836,-0.0235934425,-0.035401254,-0.011831668050000015
1837,-0.0240890925,-0.03614495625,-0.012080223700000012
1838,-0.0245847375,-0.0368886585,-0.012328784350000012
1839,-0.0250803875,-0.037632361,-0.012577340250000015
1840,-0.02557603,-0.03837606325,-0.012825896150000014
1841,-0.0260945225,-0.0391540405,-0.013085908775000016
1842,-0.0266373725,-0.03996857325,-0.013358139650000015
1843,-0.0271802275,-0.04078310574999999,-0.013630370275000015
1844,-0.0277230775,-0.041597638,-0.013902600875000016
1845,-0.028265925,-0.04241217075,-0.014174831500000016
1846,-0.02880878,-0.043226703,-0.014447057375000016
1847,-0.02935163,-0.0440412355,-0.014719287975000018
1848,-0.0298944825,-0.0448557635,-0.014991518600000019
1849,-0.030493995,-0.04575531624999999,-0.015292164425000017
1850,-0.031196505,-0.04680941425,-0.015644458925000018
1851,-0.031899010000000005,-0.04786350725,-0.015996753175000017
1852,-0.0326015225,-0.0489176005,-0.016349047425000016
1853,-0.03330403,-0.04997168899999999,-0.01670134167500002
1854,-0.03400654,-0.05102578225,-0.017053636175000022
1855,-0.034709045,-0.052079880249999995,-0.01740593050000002
1856,-0.035411555000000004,-0.053133968749999996,-0.01775822850000002
1857,-0.0361140625,-0.054188061999999995,-0.01811052175000002
1858,-0.036816575000000004,-0.055242155,-0.01846282000000002
1859,-0.03751908,-0.05629624825,-0.018815113500000022
1860,-0.0382215875,-0.05735034149999999,-0.01916740675000002
1861,-0.0389240975,-0.05840443475,-0.019519700000000022
1862,-0.039626605,-0.059458528,-0.01987199350000002
1863,-0.0403291125,-0.06051261649999999,-0.020224291500000022
