,Median,5perc,95perc
1750,0.0,0.0,0.0
1751,0.0019982196823307,0.00179962218322054,0.002196975081571035
1752,0.003995777123624,0.0035986465224409005,0.004393232254150701
1753,0.005992689127543499,0.00539708327343765,0.006588809868908949
1754,0.007988961330784,0.0071949369785316,0.00878369273854435
1755,0.0099845855646985,0.008992186450790352,0.01097783464287035
1756,0.011979579360546501,0.010788865616439202,0.0131712465277184
1757,0.013973898484432498,0.01258494678251705,0.015363887005013349
1758,0.015967557919627,0.014380393592876649,0.01755574945501515
1759,0.017960559205152,0.016175332354144048,0.01974710471936345
1760,0.019952917836016503,0.01796971102127105,0.0219377475780889
1761,0.021944664805042,0.01976337525549495,0.024127596669757046
1762,0.023935654842242,0.02155662151821575,0.026316719503827496
1763,0.025926066546661998,0.023349169732888597,0.028505127592898
1764,0.027915819749874997,0.025141088633385,0.030692822637986502
1765,0.029904941317955,0.026932412307204,0.032879835567763
1766,0.031893368535350006,0.028723213681226,0.035066132153937495
1767,0.033881278367699996,0.0305134919925465,0.0372518982556915
1768,0.035868436353965,0.032303191703877,0.039436807688710995
1769,0.03785493681863,0.0340923246847735,0.041620878963083
1770,0.039840742442739996,0.035880886249755495,0.04380428412976149
1771,0.041826003614875,0.037668873114747,0.045986953548744
1772,0.04381060919424,0.039456364947281004,0.0481689734363015
1773,0.045794661850715,0.0412434494211965,0.0503503104652255
1774,0.047778098061614996,0.043029471801107506,0.05253093899414
1775,0.04976087322764,0.044815102781642996,0.0547108483238135
1776,0.051742900118084995,0.0466002273384885,0.05689011782262349
1777,0.0537242115727,0.048384946088114,0.05906866850811049
1778,0.05570501797169,0.050169113285825996,0.06124649608476248
1779,0.05768506454617,0.0519526184826015,0.06342361836100498
1780,0.059664499086665004,0.05373517569579501,0.0656000321872385
1781,0.061643408443490005,0.055517143562300995,0.0677757575134815
1782,0.06362152937597,0.0572985032294015,0.069950699391577
1783,0.06559908431186501,0.059079353411177,0.07212461510459899
1784,0.06757610384223,0.060859531591822495,0.0742977965983155
1785,0.069552374072925,0.062639543190165,0.07647067492049449
1786,0.071528001470685,0.064419147154818,0.07864298804033801
1787,0.07350316585743501,0.066198208455093,0.080814229720624
