,Median,5perc,95perc
1750,0.0,0.0,0.0
1751,0.0032237215,0.000203321165,0.009264017599999999
1752,0.0025990807499999997,-0.0006423725525,0.008102426349999997
1753,0.0020036565,-0.0014645429025,0.006995260175
1754,0.00143713435,-0.002255924025,0.005921206725
1755,0.0008956660249999999,-0.00301675575,0.004883617149999999
1756,0.00037819415,-0.0037328771749999996,0.003870111624999999
1757,-0.00012348823750000002,-0.004417256025,0.0028707672999999994
1758,-0.0006335701749999999,-0.00508708735,0.00187698965
1759,-0.0011802939,-0.005759675,0.0009164509124999984
1760,-0.00149083155,-0.006162057700000001,0.00046664509499999996
1761,-0.0017883502999999999,-0.006672517225,0.00022086293999999985
1762,-0.002080707,-0.007262820749999999,6.273102849999997e-05
1763,-0.002318033,-0.007779931075,-2.525466025000178e-05
1764,-0.0024142864999999996,-0.008050854375,-3.394567375000174e-05
1765,-0.00232601125,-0.008007521575,5.3835540499998405e-05
1766,-0.0021435065,-0.00782330355,0.0001907271149999987
1767,-0.00196360025,-0.0076349558,0.000345004664999999
1768,-0.0018282139,-0.007496917075,0.0005128766349999988
1769,-0.0017974275,-0.007544673325,0.0006422053124999995
1770,-0.001908383,-0.007873245249999999,0.0007088286149999982
1771,-0.00211677475,-0.008385666574999999,0.0007195109199999988
1772,-0.00237069425,-0.0089908675,0.0007014417149999998
1773,-0.00262150425,-0.00961786,0.0006830049599999966
1774,-0.00283722775,-0.010215271425,0.0006835397374999982
1775,-0.0030262805,-0.01073134055,0.0006945951749999988
1776,-0.00316796325,-0.011097949325,0.0007387805999999951
1777,-0.00330983275,-0.011407991599999999,0.0007752017574999992
1778,-0.003493646,-0.01174996395,0.0007675999749999988
1779,-0.0037142567500000005,-0.012147715125,0.0007367767099999983
1780,-0.00397765375,-0.012667373024999998,0.0007010456199999977
1781,-0.00428741525,-0.013352445625,0.0006569229074999989
1782,-0.004640941500000001,-0.0142258084,0.0005867129499999914
1783,-0.004999298,-0.015129318425,0.0005061494399999989
1784,-0.0052736805,-0.015805991149999997,0.0004352819999999975
1785,-0.00538928675,-0.016072664250000004,0.0004219984874999992
1786,-0.00541541125,-0.016106579949999998,0.00044140284249999346
1787,-0.0054563535,-0.016181888125000002,0.00045497685499998005
1788,-0.005572956499999999,-0.0164357442,0.0004347307624999845
1789,-0.00581162275,-0.016992493225,0.000373933439999999
1790,-0.006200702000000001,-0.017936040125,0.0002616379874999961
1791,-0.00669750725,-0.019152378999999997,9.863162424999809e-05
1792,-0.007230489749999999,-0.020466921,-8.803007750000995e-05
1793,-0.00772701725,-0.021682253000000002,-0.00027948765500000956
1794,-0.0081541265,-0.02270879875,-0.0004680808675000001
1795,-0.0085206255,-0.02355565925,-0.0006675493075000006
1796,-0.008838316,-0.02426141475,-0.0008509331200000035
1797,-0.009174925,-0.02500686475,-0.0010296368325
1798,-0.009581132999999999,-0.02594265325,-0.0012159500975000266
1799,-0.010051115499999999,-0.0270592115,-0.001396181827500001
1800,-0.01059386375,-0.02836671425,-0.0015712309625000107
1801,-0.01120442925,-0.02984519925,-0.001740498682500003
1802,-0.011873085249999998,-0.03150028925,-0.0019365881500000045
1803,-0.0125622865,-0.033221837250000004,-0.0021322971750000006
1804,-0.0131888435,-0.034782885,-0.0022928314000000014
1805,-0.01368051375,-0.03600503049999999,-0.0024139281250000035
1806,-0.01410221425,-0.03705609125,-0.002513899725000007
1807,-0.0145610135,-0.038213370999999996,-0.002610901075000004
1808,-0.015127194,-0.0396610825,-0.0027372559500000145
1809,-0.015837347,-0.041471476,-0.0029135420250000123
1810,-0.01670379275,-0.043680167,-0.0031217968000000116
1811,-0.017654740749999998,-0.04611600925,-0.0033668468750000092
1812,-0.018624935500000002,-0.048590634249999994,-0.0036362096000000232
1813,-0.019550865,-0.05093435625,-0.003906318325000001
1814,-0.020408719999999998,-0.053063570000000004,-0.0041723004750000275
1815,-0.0211983825,-0.05498826925,-0.004424786125000008
1816,-0.0219241375,-0.056732559499999995,-0.004668892675000006
1817,-0.022642442500000002,-0.05844209125,-0.0048992929250000344
1818,-0.0233748025,-0.060202941249999996,-0.005124243850000001
1819,-0.024115684999999998,-0.06200230749999999,-0.00533882617500001
1820,-0.0248851075,-0.06386964575,-0.005548928375000007
1821,-0.025689737499999997,-0.06581825225,-0.005762278600000021
1822,-0.02654421,-0.06788104525,-0.005984346300000028
1823,-0.027422139999999998,-0.06998091899999999,-0.006218071425
1824,-0.028253294999999998,-0.071925144,-0.00645521690000002
1825,-0.028973965,-0.07355746925,-0.006663229875000003
1826,-0.029639547500000002,-0.0750205055,-0.006864936100000001
1827,-0.030333172499999998,-0.07654606450000001,-0.007073282825000028
1828,-0.031135115,-0.07834416525,-0.007305555375000017
1829,-0.032097915,-0.080545403,-0.007577628250000003
1830,-0.033251224999999995,-0.083220725,-0.007905601550000006
1831,-0.03453601,-0.08621443325,-0.008274239000000004
1832,-0.035857324999999995,-0.08926654775,-0.008686666325000023
1833,-0.037144482500000006,-0.09219006425000001,-0.009074951750000029
1834,-0.038365495,-0.094923024,-0.009468737100000025
1835,-0.039507230000000004,-0.0974229175,-0.009868006450000018
1836,-0.0405717425,-0.099675118,-0.010253613325
1837,-0.0416212225,-0.10189295324999999,-0.010635927250000001
1838,-0.042718035,-0.10419276825,-0.011020420900000018
1839,-0.043888805,-0.10663995675,-0.011434846200000019
1840,-0.0451560625,-0.10929240675,-0.011894357800000067
1841,-0.04653193,-0.11215743825,-0.012370236875000034
1842,-0.04800849,-0.11521057899999998,-0.012880460850000008
1843,-0.049528222499999996,-0.11835714575,-0.013406157825000025
1844,-0.0509961725,-0.12131298550000001,-0.013956074075000019
1845,-0.0523489025,-0.12394948575,-0.014461983250000034
1846,-0.053662275,-0.12649355375,-0.014952492525000001
1847,-0.055024695,-0.129149497,-0.015458702050000024
1848,-0.0565064825,-0.13208209624999998,-0.015986466425000033
1849,-0.058169967499999996,-0.1354422235,-0.016559302200000015
1850,-0.06003334,-0.13928117275,-0.01720013227500002
1851,-0.062038335,-0.14344457575,-0.01789076625000001
1852,-0.0640903575,-0.14767798575000002,-0.01861289547500001
1853,-0.06610635000000001,-0.15173331550000002,-0.019340036750000015
1854,-0.0680386375,-0.155543831,-0.020070326750000006
1855,-0.0699038075,-0.15912579149999997,-0.020786543250000022
1856,-0.0717399675,-0.16262406025,-0.021526812500000023
1857,-0.07364156250000001,-0.16624349324999999,-0.022293352250000037
1858,-0.0757047925,-0.17019552775,-0.023109828750000047
1859,-0.07796095,-0.1744972435,-0.024012310000000016
1860,-0.0804137475,-0.17915954424999997,-0.024960393000000018
1861,-0.083013735,-0.18413548725,-0.025964286750000003
1862,-0.085763815,-0.189337795,-0.02705299750000004
1863,-0.08862438750000001,-0.19470669999999998,-0.028198288750000033
1864,-0.0915187025,-0.20008436,-0.029361977750000007
1865,-0.09446323000000001,-0.20542410749999998,-0.03059857675000008
1866,-0.097500855,-0.2109632,-0.03188301600000009
1867,-0.10072,-0.2167345575,-0.03322205800000003
1868,-0.10412208249999999,-0.2228291975,-0.034661914500000154
1869,-0.10772207749999999,-0.22931019,-0.036192385500000035
1870,-0.11146656499999999,-0.23602157750000002,-0.0377736685000001
1871,-0.115301625,-0.2428212175,-0.03943891725
1872,-0.1192221775,-0.2497020675,-0.04119374300000008
1873,-0.1231986425,-0.25651102499999995,-0.04301959750000005
1874,-0.12726299749999997,-0.263375705,-0.044885498500000016
1875,-0.1314562275,-0.2702781675,-0.04685480675000001
1876,-0.1356909875,-0.2771965675,-0.048873453750000025
1877,-0.1400121175,-0.284288425,-0.05084732600000001
1878,-0.14439550750000002,-0.29149080749999995,-0.052888101000000055
1879,-0.1488143875,-0.2988208825,-0.05494432600000011
1880,-0.15334286,-0.30629311000000004,-0.05703795425000002
1881,-0.157964015,-0.31395822,-0.05905882250000008
1882,-0.1626135,-0.32189167750000003,-0.06092378300000013
1883,-0.16747088999999998,-0.33010626,-0.06288753225000017
1884,-0.1723743225,-0.338371915,-0.06488030975000017
1885,-0.17722741250000001,-0.34638249749999994,-0.06682694150000001
1886,-0.18194768249999999,-0.35427244999999996,-0.068744622
1887,-0.186669155,-0.3621012325,-0.07067837925000015
1888,-0.19143242500000002,-0.37010793000000003,-0.07264071575000003
1889,-0.1964171,-0.3783700925,-0.07464504050000002
1890,-0.20173427500000002,-0.387168535,-0.07674440525000004
1891,-0.2074101,-0.3966646175,-0.07898046300000001
1892,-0.213607825,-0.40687920000000005,-0.08148169875000036
1893,-0.22020535,-0.4174905675,-0.08417277575000016
1894,-0.227189775,-0.42866140999999996,-0.08689844900000014
1895,-0.23438245000000002,-0.4402748775,-0.08974378875000014
1896,-0.24196125000000002,-0.45249697,-0.09263991375000011
1897,-0.2500044,-0.46562992,-0.09584921150000004
1898,-0.2587043,-0.4798507375,-0.09930920850000005
1899,-0.2679851,-0.4952709575,-0.10294506900000029
1900,-0.27805615,-0.5117696424999999,-0.10691137925000008
1901,-0.28877082499999995,-0.5293247375,-0.11101487750000004
1902,-0.300022475,-0.5475429499999999,-0.11548229725000006
1903,-0.31148917499999995,-0.5660095225,-0.11984384575000026
1904,-0.32298415,-0.584542055,-0.12442780975000002
1905,-0.33426295,-0.6026106800000001,-0.1289150770000003
1906,-0.344750175,-0.6194813075,-0.13286936350000006
1907,-0.3541938,-0.6349573199999999,-0.13644144825000026
1908,-0.3629039,-0.6493553224999999,-0.13966513625000018
1909,-0.37143445,-0.66291674,-0.1429592415000002
1910,-0.379556125,-0.6755591075,-0.14610016900000009
1911,-0.3870036,-0.6868753625,-0.14907983149999998
1912,-0.393309625,-0.6963110450000001,-0.15160220550000006
1913,-0.398505325,-0.7039206900000001,-0.15369781675000002
1914,-0.40244755,-0.709795095,-0.1553616710000001
1915,-0.405077025,-0.7137074300000001,-0.15644539850000008
1916,-0.406631525,-0.7159367249999999,-0.15705706250000026
1917,-0.40757170000000004,-0.7169882099999999,-0.15744572775000001
1918,-0.408344775,-0.7177661824999999,-0.15784506175000015
1919,-0.409321175,-0.7187949725,-0.15836254300000013
1920,-0.410547,-0.7203585625000001,-0.15895508725000004
1921,-0.41196940000000004,-0.7223440375,-0.15955979875000006
1922,-0.41354115,-0.7247128875,-0.16016663075000007
1923,-0.41519510000000004,-0.72730212,-0.1607917107500004
1924,-0.41711739999999997,-0.7299877024999999,-0.1615848805000002
1925,-0.41969667499999996,-0.7335499274999999,-0.16261673000000001
1926,-0.4232066,-0.7386156975,-0.16404359675000058
1927,-0.427621925,-0.7446559875,-0.1658252492500003
1928,-0.432743625,-0.750759045,-0.16805620300000004
1929,-0.437950825,-0.7570141800000001,-0.17022669900000004
1930,-0.44307005,-0.76344715,-0.1723519025000001
1931,-0.448205125,-0.7707980400000001,-0.1744242700000001
1932,-0.45375750000000004,-0.7789926025,-0.1768102132500007
1933,-0.4596055,-0.7878054025,-0.17882544850000007
1934,-0.465040875,-0.796304135,-0.1809167830000001
1935,-0.47008055,-0.8039683075,-0.18278609875000024
1936,-0.474796825,-0.811129635,-0.1844253437500002
1937,-0.48025517500000003,-0.8194905775,-0.18650147875000003
1938,-0.48655594999999996,-0.8307937675,-0.18905436250000002
1939,-0.492751675,-0.8426949025,-0.1913197425000005
1940,-0.4971387,-0.8525314599999999,-0.1929480375000007
1941,-0.501497275,-0.8605890025,-0.19453150250000012
1942,-0.5064344000000001,-0.8681291874999999,-0.1962156950000002
1943,-0.511738775,-0.87577389,-0.1982247975000002
1944,-0.517166725,-0.8838956425,-0.20037143750000003
1945,-0.522636525,-0.8923520375,-0.20243977250000028
1946,-0.5278777,-0.9007459125,-0.20443891000000014
1947,-0.532958125,-0.9089104925,-0.2061644900000002
1948,-0.537529375,-0.9175486375,-0.2083198400000008
1949,-0.5455123500000001,-0.9287293999999999,-0.21144398500000028
1950,-0.5579672,-0.94410125,-0.2165153775000004
1951,-0.5694129,-0.9586323175000001,-0.22086673750000002
1952,-0.58110325,-0.9742186349999999,-0.2253233075000001
1953,-0.5927969,-0.9910599274999999,-0.22962464250000067
1954,-0.604670575,-1.009112075,-0.2339075775000004
1955,-0.6164135,-1.027795925,-0.23808923750000055
1956,-0.628114,-1.0467601375,-0.24208351500000017
1957,-0.639931525,-1.0660028125,-0.2457071000000002
1958,-0.65153345,-1.0848001150000002,-0.2498203425
1959,-0.66318685,-1.1030498375,-0.25397560000000047
1960,-0.67471795,-1.1214041175,-0.2581032800000002
1961,-0.686237725,-1.1397689275,-0.26220964500000016
1962,-0.697806075,-1.15811114,-0.26607881000000067
1963,-0.7093843,-1.1764823949999998,-0.27018507000000047
1964,-0.72093775,-1.1949533675,-0.2739403850000001
1965,-0.7324864,-1.2136273825,-0.2777440425000001
1966,-0.74397995,-1.2324222875000002,-0.2812588125
1967,-0.7553813,-1.2511038024999999,-0.28524068000000025
1968,-0.7667942000000001,-1.2699700875,-0.2891865675000002
1969,-0.7789935,-1.289050985,-0.2947056225000003
1970,-0.79210205,-1.309590995,-0.30034303500000026
1971,-0.8056370500000001,-1.3316683649999999,-0.3056088150000003
1972,-0.817103025,-1.3501956625,-0.30988989750000073
1973,-0.8269677499999999,-1.3663027250000002,-0.31366122250000067
1974,-0.838964625,-1.3868467199999999,-0.3181103100000008
1975,-0.8510415,-1.4076080875,-0.32197186000000033
1976,-0.8626938,-1.427385855,-0.32523857750000035
1977,-0.8751429,-1.4472423774999998,-0.3298437875000005
1978,-0.890130325,-1.4712047225,-0.3365566475000001
1979,-0.904295275,-1.4926184225,-0.3431373275000008
1980,-0.9162459749999999,-1.50952474,-0.34883419750000033
1981,-0.9287163,-1.5273320975000002,-0.35455900250000033
1982,-0.941501025,-1.54586599,-0.3602302575000001
1983,-0.954349675,-1.56424267,-0.36586268
1984,-0.9670054750000001,-1.5826876749999998,-0.3714645175000006
1985,-0.9798785,-1.60114172,-0.37729269500000023
1986,-0.9928180499999999,-1.6200247625,-0.38342560500000034
1987,-1.0058197249999998,-1.63874978,-0.3894826525000004
1988,-1.019114275,-1.6582305274999998,-0.39583801500000004
1989,-1.0322323500000001,-1.6771276874999999,-0.40203224250000036
1990,-1.045501725,-1.6964479875,-0.4083116750000011
1991,-1.045501725,-1.6964479875,-0.4083116750000011
1992,-1.045501725,-1.6964479875,-0.4083116750000011
1993,-1.045501725,-1.6964479875,-0.4083116750000011
1994,-1.045501725,-1.6964479875,-0.4083116750000011
1995,-1.045501725,-1.6964479875,-0.4083116750000011
1996,-1.045501725,-1.6964479875,-0.4083116750000011
