,Median,5perc,95perc
1850.0,0.1315464952599696,-0.02119340076358262,0.2887713829430112
1851.0,0.09016452430702859,-0.0613985299865096,0.23417574034421393
1852.0,0.08669804564139495,-0.06047740899204084,0.22753834750420757
1853.0,0.08626652352290914,-0.05834279395093493,0.22805189026857758
1854.0,0.055734830502518304,-0.08912145232452602,0.1968448185300211
1855.0,-0.2746669284344233,-0.4384697523532064,-0.13313431708862478
1856.0,-0.08491875436685456,-0.22544154511362982,0.06022833641429367
1857.0,0.0848664570739402,-0.047472223330835096,0.23428306356762235
1858.0,0.09768467325171595,-0.04118977278337459,0.2409529833440859
1859.0,0.042462601247752696,-0.11504854616858524,0.17709193114105926
1860.0,0.11235414763352775,-0.029658572174930252,0.25568108835414727
1861.0,0.029972529367090703,-0.10887516730678444,0.17212517476068578
1862.0,0.03732182620600555,-0.09691924809554261,0.18621408141174106
1863.0,-0.6021733302913121,-0.8285082678151815,-0.40065588383367584
1864.0,-0.23350232878918947,-0.3980682345153075,-0.07377299137214337
1865.0,0.0316752741907321,-0.10844779299964684,0.17539565210534358
1866.0,0.09915816963095214,-0.044856483013026444,0.24080304442842085
1867.0,0.1343814173169505,-0.004832480931473612,0.283723058847698
1868.0,0.10981388037655054,-0.03131960574186026,0.25492070054881466
1869.0,0.09783553661176965,-0.04939357120767224,0.23622506174870003
1870.0,0.10290152605620445,-0.036790933379169055,0.246192964427576
1871.0,0.1080919447432354,-0.033021409135356415,0.2502044981711011
1872.0,0.0815740876132412,-0.060565354083755615,0.2208748454231372
1873.0,-0.0219033475056617,-0.16527470537452493,0.11428584511788929
1874.0,0.06841040758479565,-0.0704049638565512,0.2103022747591933
1875.0,0.06949745013321355,-0.06796099305287495,0.21270754995693633
1876.0,0.09906503914595369,-0.028305966812623738,0.25221390228071433
1877.0,-0.014272428936739849,-0.0477461099859717,0.014793997955887463
1878.0,-0.1018580631215627,-0.17687534322416582,-0.04831728668200839
1879.0,0.19291401635911554,0.13177104374515938,0.28152801932585686
1880.0,0.14890634427246466,0.09842034904561843,0.22476134787756238
1881.0,0.0426978565773357,0.024361082582964464,0.06361358748320627
1882.0,0.0112228036196014,-0.022017312761394195,0.037987396470122836
1883.0,-0.37259711797695855,-0.4752767167528229,-0.2781743709782037
1884.0,-1.325006194613395,-1.739176764899582,-0.9584834255898346
1885.0,-0.38731077506986866,-0.5742410830373564,-0.23394747342581734
1886.0,0.0119632443692952,-0.06009084665145958,0.09097633544472924
1887.0,0.2042053974447348,0.12525920090840229,0.3050527247593982
1888.0,0.1069172709630105,0.048119581992068214,0.1820751197791449
1889.0,0.0565190123335323,-0.011551491003583648,0.12982833666868165
1890.0,0.13432628748639225,0.07893942796029228,0.21351317261013317
1891.0,-0.033854195653904254,-0.06444759852348975,-0.00261354150214221
1892.0,0.00912464613430285,-0.01816744674151353,0.03643984358169361
1893.0,0.2067550983974514,0.16168436580172382,0.2614090057391618
1894.0,0.2415441418210892,0.18645842778168226,0.30680506818586367
1895.0,0.13209920102746586,0.0900951989189049,0.1802804928218063
1896.0,-0.00378808820401505,-0.07095097990561951,0.05198957110207801
1897.0,-0.09858998514498625,-0.19538629575300476,-0.028084879603294997
1898.0,0.113125943133243,0.07677545060403843,0.1582821540651756
1899.0,0.0798753723397996,0.04423821883722077,0.12266949501569525
1900.0,0.00529096157383995,-0.028638517130625117,0.03944069127487505
1901.0,0.046694940111074446,0.015595284246250831,0.08231124575205825
1902.0,-0.1156401674153528,-0.15796411211530895,-0.07419832900038117
1903.0,-0.5688600815627778,-0.747402303552401,-0.4095614891119622
1904.0,-0.0034326341989568,-0.10552229383359706,0.1007777636146654
1905.0,-0.08879740195559441,-0.18325946773442114,-0.0232600685716144
1906.0,0.05501259810509965,-0.007814245525605858,0.11313558904643885
1907.0,0.0902905018944055,0.030318736997041205,0.16789885106494845
1908.0,0.1049026093316472,0.06568443715441546,0.1482433438025422
1909.0,0.141282906447039,0.09403138126492472,0.19693844182786524
1910.0,0.1788888137817486,0.11516762330751495,0.25936274028197287
1911.0,0.14876052676131915,0.09344789495515854,0.2166944573261117
1912.0,-0.5014833315246161,-0.6295409247008437,-0.38810004997407177
1913.0,-0.2439901453940092,-0.3355623851416095,-0.1621986529591443
1914.0,-0.010562878173562551,-0.057800771513986965,0.028541219987776412
1915.0,0.05684322218365835,-0.01803224831087662,0.1139853857930726
1916.0,0.23377669261609105,0.1770286521263876,0.2973726432308376
1917.0,0.36494067012814585,0.27461901701630914,0.48037093705431044
1918.0,0.384526182410569,0.29156127083779154,0.507629293704341
1919.0,0.0746607418182054,0.009879184201545316,0.12697116738356104
1920.0,0.06077289122228255,0.01702506660309917,0.10183625792454519
1921.0,0.21456540638903393,0.1741607930366758,0.2641427553515419
1922.0,0.0656823419671996,0.030443440257685365,0.10463842216281297
1923.0,0.1253764814714542,0.08203361471394356,0.1787437016501565
1924.0,0.06487274369989435,0.02313270739461029,0.10144377893809269
1925.0,0.2306852673884087,0.18389713978610145,0.29209455217714453
1926.0,0.033805437770292546,-0.03391233898602791,0.08541290804331157
1927.0,0.1945308853985156,0.15039753158087105,0.24634652838584092
1928.0,0.1026320324963458,0.07097242937174879,0.1391303044716686
1929.0,0.017655369644261648,-0.03589707571851673,0.07692848926415177
1930.0,0.1841382084896293,0.14677596776616667,0.22825729053665128
1931.0,0.1750997300921375,0.14394176298790182,0.21017493781255633
1932.0,0.009112201872249499,-0.038308838730164434,0.05046887162592074
